CHR,P
3,0.338
3,1.008
3,0.443
3,0.029
3,0.409
3,0.436
3,0.271
3,-0.0
3,0.397
3,0.014
3,1.197
22,0.414
3,0.199
3,1.163
3,0.044
3,1.223
3,1.107
3,0.705
3,-0.0
3,0.66
3,0.309
3,0.262
3,0.216
3,0.161
3,0.672
3,0.413
3,0.265
3,0.579
3,0.816
3,0.199
3,1.901
3,0.014
3,0.058
3,0.44
3,0.233
3,0.074
3,0.058
3,0.129
3,0.125
3,0.324
3,0.109
3,0.716
3,0.043
3,0.714
3,0.204
3,0.641
3,0.22
3,0.144
3,1.169
3,0.043
3,0.699
3,0.014
3,0.159
3,0.297
3,1.473
3,0.044
3,0.286
3,0.179
3,0.5
3,0.2
3,0.73
22,0.195
3,0.076
3,0.058
3,0.232
3,0.823
3,0.955
3,-0.0
3,0.324
3,0.348
3,0.195
3,0.164
3,0.044
3,0.014
3,0.303
3,0.074
3,0.202
3,0.028
3,0.014
3,1.434
3,0.463
3,1.004
3,0.044
3,0.161
3,0.146
3,0.51
3,1.149
3,0.335
3,0.076
3,0.769
3,0.503
3,0.834
3,0.014
3,0.043
3,0.179
3,0.363
3,0.531
3,0.215
3,-0.0
22,0.798
3,0.53
3,0.964
3,0.814
3,0.503
3,0.532
3,0.18
3,0.281
3,0.014
3,1.164
3,0.197
3,0.76
3,0.268
3,1.461
3,0.06
3,0.261
3,0.126
3,0.529
3,0.125
3,0.51
3,0.447
3,0.38
3,0.543
3,0.711
3,0.014
3,0.057
3,0.646
3,0.505
3,0.198
3,-0.0
3,0.263
3,0.571
3,0.014
3,0.092
3,0.058
3,0.074
3,0.145
3,0.108
3,0.029
3,0.699
3,0.091
3,0.042
3,0.248
3,0.451
3,0.305
3,0.16
3,1.053
3,0.108
3,0.379
3,0.453
3,0.497
3,0.309
3,0.419
3,0.517
3,0.475
3,0.415
3,0.073
5,0.059
3,0.47
3,0.2
3,0.822
4,-0.0
4,0.073
4,-0.0
4,1.412
4,0.232
4,-0.0
4,0.965
4,0.029
22,0.014
4,1.627
4,0.139
4,0.42
4,0.126
4,0.939
4,0.196
4,0.269
4,0.584
4,0.6
4,0.2
4,0.955
4,0.161
4,0.22
4,0.36
4,0.283
4,0.518
4,-0.0
4,0.916
4,0.058
4,0.253
4,0.377
4,0.327
4,0.126
4,0.614
4,0.283
4,1.547
4,1.598
4,0.279
4,0.014
4,0.075
4,0.528
4,0.375
4,1.113
4,0.029
4,0.093
4,0.746
4,1.877
4,0.261
4,0.547
4,0.566
4,0.261
4,0.044
4,0.306
4,0.257
4,0.028
4,0.907
4,0.323
4,0.492
4,0.111
4,0.028
4,0.044
4,0.014
4,0.315
4,0.26
4,0.495
4,0.218
4,0.196
4,0.418
4,0.196
4,0.164
22,0.014
4,0.216
4,0.408
4,0.043
4,0.469
4,0.455
4,0.014
4,0.73
4,0.349
4,0.26
4,0.18
4,0.058
4,0.236
4,0.028
4,0.058
4,0.105
4,0.331
4,1.042
4,1.723
4,0.197
4,0.444
4,0.06
4,0.471
4,0.467
4,0.422
4,0.142
4,0.353
4,-0.0
4,0.298
4,0.029
4,0.793
4,0.014
4,0.485
4,0.377
4,0.961
4,1.819
4,1.155
4,0.778
4,0.089
4,1.116
4,0.3
4,0.44
4,0.436
4,0.197
4,0.06
4,0.765
4,0.516
4,0.182
4,0.551
4,0.444
4,0.377
4,0.456
4,0.11
4,0.297
4,0.343
4,0.074
4,0.806
4,0.147
4,0.277
4,0.143
4,0.944
4,1.569
4,1.124
4,1.641
4,0.975
4,0.192
4,1.991
4,0.028
4,1.31
4,0.197
4,2.317
4,0.67
4,0.316
4,0.222
4,0.967
4,0.161
4,0.109
4,0.043
4,0.832
4,0.125
4,1.872
4,0.317
4,0.382
4,1.017
4,0.124
4,0.487
4,0.489
4,0.045
22,0.593
4,0.555
4,0.224
4,0.268
4,0.143
4,0.503
4,1.485
4,0.705
4,0.162
4,0.222
4,0.802
4,0.483
4,0.091
22,0.365
4,0.461
4,0.814
4,0.075
4,0.285
4,0.014
4,0.073
4,0.028
4,0.201
4,1.036
4,0.616
10,0.283
4,0.044
4,0.09
4,0.123
4,0.197
22,-0.0
4,0.059
4,0.476
4,0.093
4,0.371
4,0.043
4,1.421
4,0.043
4,0.091
4,1.307
4,0.077
4,0.324
4,0.506
4,0.204
4,1.724
4,0.073
4,0.287
4,0.403
4,0.194
4,0.875
4,0.197
4,0.234
4,0.27
4,0.509
4,1.646
4,0.442
4,1.436
4,0.218
4,0.043
4,0.028
4,0.044
4,0.125
4,0.176
4,0.283
4,0.2
4,0.091
22,0.316
4,0.392
4,0.074
4,0.805
4,1.305
4,0.669
4,0.014
4,1.079
13,0.493
4,0.236
4,0.196
14,0.092
4,0.236
4,0.235
4,0.786
4,0.183
4,0.258
4,0.747
4,0.045
4,0.16
4,0.192
14,0.193
14,0.324
4,0.014
4,0.652
4,0.342
4,0.559
4,0.16
4,0.194
5,0.777
5,0.06
5,0.478
5,0.344
5,0.043
5,0.349
5,0.091
5,0.09
5,0.461
5,0.735
5,0.397
5,0.461
5,-0.0
5,0.301
5,0.321
5,0.239
1,0.822
5,0.028
5,0.198
5,0.409
5,0.091
5,0.107
5,0.454
5,0.059
5,0.317
5,0.892
5,0.352
5,0.06
5,0.2
5,0.202
5,0.328
5,0.239
5,1.407
5,2.06
5,0.014
5,0.058
5,0.029
5,0.721
5,0.812
5,0.075
5,0.702
5,1.456
5,0.107
5,1.042
5,-0.0
5,0.077
5,0.196
3,0.419
1,0.47
5,0.297
3,1.315
5,0.354
5,0.145
4,0.549
5,0.178
5,0.285
17,0.107
5,0.376
5,0.863
2,0.66
5,0.179
5,0.662
5,0.263
5,0.379
5,-0.0
5,0.481
1,1.451
1,0.373
5,0.092
23,0.986
5,0.571
5,0.092
5,0.092
5,0.317
5,0.24
5,0.044
5,0.224
5,1.245
7,0.461
5,0.259
5,0.299
4,0.302
15,0.014
5,0.503
5,0.073
5,0.384
5,0.571
22,0.254
5,1.305
5,0.38
5,0.162
5,0.028
5,0.409
5,0.059
1,0.612
5,0.109
12,0.03
5,0.141
4,0.044
11,0.141
5,0.721
12,0.615
5,0.689
1,0.472
5,0.566
4,0.448
5,0.42
2,0.028
7,0.234
2,0.239
13,1.591
5,0.816
23,0.592
5,0.249
5,0.393
5,0.142
3,0.382
5,0.179
5,0.224
8,0.327
23,0.319
1,0.043
5,0.436
5,0.113
5,0.014
4,0.551
5,0.164
15,0.634
5,0.224
17,0.105
13,0.299
9,-0.0
1,0.028
5,0.682
5,1.509
5,0.553
5,0.091
5,0.384
4,1.683
7,0.093
1,0.16
5,0.524
5,0.029
5,0.029
5,1.447
5,0.829
3,0.316
5,0.378
5,0.241
11,0.351
5,0.014
1,0.218
5,0.332
4,0.304
3,0.703
5,0.091
5,0.465
15,0.108
5,0.568
5,0.412
5,0.045
5,0.345
1,0.338
5,0.11
5,0.276
5,0.129
2,0.327
5,0.059
5,0.219
5,0.106
5,0.059
5,1.235
5,0.321
5,0.027
5,0.415
10,0.195
2,0.524
11,0.245
11,0.341
5,0.014
5,0.248
1,0.814
5,0.906
5,0.14
17,0.198
5,0.698
6,0.028
13,0.302
5,0.407
7,0.645
5,0.349
5,0.706
22,2.801
5,0.957
5,0.271
5,0.163
5,0.109
11,0.089
5,0.029
5,0.142
22,0.493
5,0.058
22,0.043
5,0.375
5,0.062
5,0.157
3,0.45
3,0.395
5,0.029
5,0.075
5,0.651
3,0.125
5,0.511
6,0.597
5,1.127
5,0.6
5,0.384
5,0.401
5,0.108
9,0.77
5,0.014
22,0.028
5,0.109
13,0.124
13,0.452
5,0.78
11,0.471
5,0.221
5,0.108
5,0.238
5,0.758
5,0.29
13,0.394
5,0.059
23,0.691
5,1.5
5,1.441
5,0.234
22,1.305
5,0.816
5,0.311
1,0.179
5,0.158
4,0.123
5,0.183
5,0.442
5,0.139
10,0.217
5,0.422
5,0.125
6,0.511
7,0.456
6,0.059
6,0.524
6,0.107
6,0.286
6,0.355
6,0.091
22,0.518
15,0.196
6,0.059
6,0.308
6,0.628
6,0.979
6,0.178
6,0.594
6,0.249
14,0.218
6,0.625
6,0.969
6,0.06
6,0.491
6,0.09
6,0.814
6,0.318
6,1.247
6,0.344
22,0.59
6,0.403
6,1.303
6,0.61
6,0.565
6,0.281
6,0.505
6,0.109
6,1.388
6,0.201
6,0.075
6,0.127
6,0.534
15,1.214
6,0.671
6,0.177
17,0.16
6,0.751
6,0.181
6,0.709
2,0.014
6,0.298
18,0.127
6,0.059
22,0.141
6,0.348
17,0.318
11,0.665
6,0.277
6,0.642
6,0.074
4,0.028
4,0.464
4,0.205
6,0.408
6,0.488
15,0.091
6,1.11
22,0.21
11,0.393
2,0.028
6,0.444
6,0.389
3,0.3
6,0.6
8,0.466
3,0.142
3,0.804
19,0.161
6,0.111
6,1.196
6,0.028
6,1.781
2,0.21
6,0.058
6,0.105
6,0.677
6,0.325
6,0.801
6,0.815
6,0.06
6,0.301
1,0.515
22,0.073
9,0.261
14,1.001
6,1.379
6,1.258
6,0.014
6,0.86
6,1.155
1,0.629
1,0.215
6,0.341
6,0.073
1,0.361
6,0.241
6,0.238
22,0.108
6,0.028
6,0.125
6,0.163
6,0.106
6,-0.0
4,0.176
8,0.145
6,1.254
6,0.974
7,0.35
6,0.042
6,1.309
6,0.014
6,0.029
12,1.058
6,0.077
6,0.233
6,0.195
1,0.058
6,0.09
6,0.319
1,0.328
6,0.028
20,0.656
6,0.073
6,0.722
6,0.823
6,0.076
6,0.107
1,-0.0
1,0.297
6,0.678
1,0.161
6,0.158
6,0.261
6,1.037
6,0.075
6,0.426
6,0.283
6,0.144
6,0.074
6,0.28
23,0.018
6,0.505
6,0.043
22,0.417
6,0.306
6,0.198
6,0.108
6,0.087
6,1.106
6,0.125
6,0.277
6,1.064
6,0.52
6,0.089
6,0.666
6,0.534
6,0.108
6,0.214
6,1.369
6,0.466
1,0.091
6,0.126
1,0.215
6,1.197
6,0.902
1,1.136
1,0.612
6,1.247
20,0.059
6,0.192
20,0.11
6,0.123
6,0.2
6,0.014
6,0.202
6,1.065
6,0.198
6,0.638
6,0.09
6,0.18
6,0.446
6,0.701
6,0.73
6,0.263
6,0.812
6,0.639
6,0.707
6,0.218
6,0.089
6,0.06
1,0.409
6,0.157
6,0.228
6,1.103
6,0.351
6,0.542
7,0.181
7,0.014
7,0.317
7,0.876
7,1.917
7,0.229
6,0.714
7,0.662
7,0.62
9,0.425
7,0.531
7,0.399
7,1.073
22,0.6
7,0.162
7,0.429
7,0.058
1,0.12
7,0.319
7,1.062
7,0.563
9,0.965
7,0.014
9,0.144
9,0.346
1,0.043
7,0.264
7,1.319
7,0.028
7,0.686
7,0.68
6,0.215
6,0.198
13,0.108
13,0.487
13,0.073
13,0.375
7,0.196
7,0.446
6,0.144
7,0.27
7,0.339
7,0.177
6,0.263
7,0.658
7,0.014
7,0.515
7,1.237
7,0.29
7,1.244
7,0.279
7,0.045
7,0.014
7,0.123
7,0.838
7,0.014
7,0.108
1,0.583
7,0.971
7,0.014
7,0.404
7,0.295
7,0.2
7,0.723
22,0.281
7,2.415
9,0.029
7,0.214
7,0.237
1,0.343
20,1.158
20,0.511
9,0.059
7,0.257
9,0.566
9,0.58
9,0.653
7,0.201
7,0.198
7,0.347
7,1.519
7,0.28
9,0.37
7,0.722
7,0.545
7,0.297
1,0.202
7,0.181
13,0.303
7,0.202
7,0.11
7,0.361
9,0.446
9,0.093
7,0.883
7,0.425
1,0.42
7,0.444
9,0.06
7,0.088
7,0.203
7,0.638
7,0.242
7,0.249
7,0.16
13,0.37
7,0.239
7,0.48
13,0.16
13,1.361
7,0.851
7,0.162
7,-0.0
13,0.548
7,0.129
13,0.279
6,0.472
7,0.014
6,0.197
7,0.375
7,0.029
23,0.185
7,0.14
7,0.571
7,0.353
7,0.425
9,0.589
9,0.181
7,0.172
7,0.805
7,0.212
7,1.416
7,0.786
10,0.029
7,1.007
7,0.424
7,0.074
7,1.11
7,0.37
7,0.046
7,0.11
7,0.487
9,0.366
7,0.858
7,0.646
7,0.937
6,0.94
7,0.214
7,0.912
9,0.57
7,0.569
7,0.967
7,0.126
7,0.044
7,0.029
7,0.279
6,0.256
13,0.511
8,0.535
8,0.181
8,0.814
8,0.28
8,0.82
13,0.139
8,0.626
9,0.104
8,1.002
8,0.395
8,0.344
6,-0.0
13,0.196
6,0.286
8,0.301
8,0.704
6,0.124
8,0.014
6,0.882
8,0.205
8,0.374
4,0.028
8,0.059
8,0.09
8,0.507
8,0.286
10,0.144
8,0.226
8,0.768
1,0.26
8,1.271
1,0.147
8,1.048
8,0.074
1,0.058
8,0.014
8,0.184
1,0.809
8,0.072
8,0.33
8,0.124
13,0.393
8,0.029
13,0.281
8,0.528
8,0.675
8,1.154
8,0.325
8,0.721
1,0.585
8,0.093
8,0.584
1,0.074
8,0.177
8,0.202
6,0.028
8,1.281
8,0.475
8,0.285
8,0.857
8,0.467
8,0.563
8,0.205
8,0.418
8,0.621
8,0.256
8,0.502
13,0.014
13,0.059
8,0.226
8,0.106
8,0.014
8,0.142
8,0.294
8,0.813
8,0.868
13,0.073
8,0.076
8,0.164
8,0.293
8,0.094
8,0.364
10,0.652
8,0.256
8,0.926
9,0.014
8,0.216
1,0.37
8,0.341
13,0.347
8,0.309
8,0.06
8,1.13
23,0.026
8,0.417
10,0.219
8,1.036
8,0.197
13,0.32
8,0.431
8,0.297
8,0.898
8,0.665
6,0.162
10,2.044
8,0.662
10,0.352
8,0.22
8,0.107
10,-0.0
8,0.719
8,0.416
8,0.24
8,0.164
13,0.277
8,0.179
8,0.058
8,0.825
13,0.126
8,0.505
13,1.109
22,0.725
8,0.059
8,0.476
8,0.09
8,0.164
8,1.73
8,0.855
8,0.4
8,0.312
8,0.451
8,0.075
8,0.264
13,0.871
13,-0.0
8,0.044
13,0.684
8,0.453
8,0.106
8,1.675
8,0.287
9,0.202
8,0.164
13,0.378
8,1.718
22,0.074
9,0.073
8,0.776
8,1.082
9,0.108
8,0.36
11,0.585
8,0.729
22,0.236
8,0.223
8,1.252
8,1.003
8,0.286
8,0.684
8,0.324
8,1.169
8,0.127
8,0.283
8,0.473
8,0.223
6,0.429
10,0.233
1,0.028
6,0.09
6,0.234
12,0.322
8,1.865
8,0.029
8,0.093
8,0.144
8,0.221
8,0.106
23,1.364
9,0.783
8,0.501
8,0.2
9,0.887
9,1.063
8,0.045
8,0.127
8,0.241
8,0.201
8,0.161
22,0.454
8,1.307
9,0.395
8,1.451
8,0.014
8,0.436
8,0.075
8,0.617
8,0.161
8,0.126
10,0.164
8,0.218
8,0.029
8,0.198
8,0.11
8,0.091
8,0.205
8,0.028
8,0.802
10,0.324
8,0.197
8,0.339
8,0.106
8,1.221
8,-0.0
8,0.632
1,1.168
8,0.397
20,0.523
8,0.377
8,0.852
13,0.239
8,0.698
8,0.328
6,0.159
6,1.655
8,0.091
8,0.196
8,0.125
8,0.581
8,0.489
8,0.31
13,1.164
8,0.624
9,0.24
9,0.311
9,0.556
8,0.215
8,0.918
8,0.351
8,0.059
13,0.374
13,1.489
8,-0.0
5,0.343
13,0.307
8,1.898
8,0.241
8,0.328
22,0.587
9,0.489
9,0.679
13,0.338
6,0.955
9,0.028
9,0.059
9,0.076
9,1.04
9,0.163
9,1.118
9,0.298
3,0.262
9,0.373
9,0.124
9,0.333
9,0.598
9,0.089
10,0.127
10,0.534
9,1.0
9,0.682
9,0.534
13,0.58
9,0.667
13,0.487
13,0.826
6,1.144
9,0.128
6,0.997
9,1.819
9,0.074
9,0.234
9,0.501
9,1.122
9,0.111
9,0.331
9,0.485
9,0.294
9,0.74
9,0.122
9,0.994
9,1.038
9,0.41
9,0.014
9,0.105
9,0.044
9,0.014
9,0.075
9,0.215
9,0.22
9,0.235
9,1.025
9,0.308
9,0.075
9,0.285
9,0.217
9,0.14
9,0.216
9,1.904
9,0.179
9,0.924
9,0.074
9,0.808
9,0.278
9,0.107
9,1.018
13,0.029
9,0.06
9,0.241
9,0.072
13,0.028
9,0.028
22,0.382
13,0.196
9,0.858
9,0.142
9,0.214
9,0.441
9,1.249
9,0.517
1,0.652
1,0.488
13,0.059
9,0.11
9,0.432
9,0.366
9,0.125
9,0.074
9,0.142
9,1.838
9,1.43
13,0.028
9,0.197
13,0.126
6,0.824
9,0.092
9,0.163
9,0.839
9,0.028
9,0.553
9,0.057
9,0.09
9,0.014
9,0.409
9,0.683
9,0.044
9,0.387
9,0.175
9,0.182
9,0.028
9,1.073
9,0.177
9,0.182
9,1.465
13,0.868
9,0.165
9,0.758
9,0.255
9,0.51
9,0.06
9,0.237
9,0.014
9,0.124
9,0.059
9,0.553
9,0.044
1,0.26
1,0.325
13,0.373
22,0.415
13,1.024
13,0.451
19,0.945
13,0.092
6,0.485
7,0.176
7,1.2
9,0.201
1,0.197
7,0.237
6,0.107
9,0.669
9,0.436
7,0.58
7,0.131
13,0.583
13,0.029
10,-0.0
10,0.014
13,0.091
14,0.176
15,1.917
9,0.223
3,0.258
3,0.736
3,0.091
9,0.014
3,0.322
3,0.279
3,0.075
9,0.162
3,0.014
9,0.218
3,0.196
13,0.459
3,0.338
3,0.143
3,0.194
3,0.322
1,0.143
3,0.058
3,0.351
3,0.396
3,0.726
3,0.472
13,1.303
9,0.286
9,0.073
3,0.044
9,0.601
3,0.326
3,1.376
9,1.13
9,0.373
9,0.142
3,0.162
3,0.61
3,1.036
3,0.059
3,0.295
3,0.477
3,0.163
3,0.059
3,0.705
10,0.145
9,0.107
3,1.41
3,0.305
9,0.141
3,1.573
3,0.091
9,0.438
3,0.158
3,1.01
3,0.871
3,0.091
3,0.795
1,0.029
9,0.287
9,0.303
3,0.215
3,-0.0
3,0.178
4,0.195
9,0.199
5,0.014
5,0.53
7,0.139
7,0.48
1,0.646
15,0.35
15,0.143
15,1.124
15,0.028
15,0.658
15,0.059
15,1.39
9,0.847
16,0.142
13,1.245
16,0.338
16,0.907
16,0.141
16,0.196
16,0.201
16,0.307
1,1.24
9,0.271
16,0.767
13,0.216
16,0.125
16,0.237
16,0.127
16,0.992
16,0.143
16,0.109
16,0.793
16,1.074
9,0.044
16,0.199
16,1.84
16,0.66
13,0.181
16,0.39
16,-0.0
16,0.109
16,0.22
16,0.795
16,0.158
16,0.485
13,0.323
16,0.32
9,0.851
16,0.51
16,0.297
16,0.262
13,0.377
16,0.794
16,-0.0
1,0.721
16,0.384
16,0.074
16,0.043
16,0.124
16,0.214
16,1.595
16,0.723
16,0.278
9,0.125
16,0.124
16,0.218
16,0.569
9,0.346
16,0.342
16,0.073
22,1.092
10,0.043
3,0.125
3,0.125
7,0.127
10,0.029
9,0.091
9,1.056
9,0.028
9,0.299
17,0.126
13,0.044
22,0.41
17,1.2
22,0.763
6,0.059
1,0.702
1,0.183
19,0.092
10,0.283
19,0.044
19,0.852
19,0.197
19,0.341
10,0.771
19,0.376
13,0.029
19,0.091
19,0.202
6,0.61
19,0.223
19,0.467
19,0.306
10,0.789
5,0.029
8,1.158
10,0.928
10,0.529
9,1.238
22,0.351
13,0.125
1,0.576
6,0.182
19,0.692
22,0.058
9,0.344
9,0.042
5,0.559
5,1.979
22,-0.0
5,1.542
14,0.493
5,0.474
13,0.014
13,0.108
5,0.565
5,0.969
13,0.593
5,0.145
5,0.324
5,0.439
22,0.028
5,0.044
5,0.44
5,1.449
1,-0.0
22,0.434
5,0.161
22,0.321
5,1.209
5,0.397
5,0.822
5,0.028
5,0.044
5,0.273
5,0.222
5,1.108
5,0.546
5,0.029
5,0.563
5,0.221
5,0.325
5,0.143
5,0.204
5,0.326
10,0.199
9,0.044
23,0.057
9,0.235
10,0.06
11,1.72
10,0.089
13,0.715
13,0.256
13,0.029
13,0.457
10,0.919
22,0.028
1,0.323
10,0.029
1,1.164
9,0.748
1,0.124
6,0.446
1,0.955
1,0.458
1,-0.0
1,0.375
10,0.161
9,0.237
10,0.306
10,1.374
9,0.564
9,0.321
11,0.074
11,0.143
11,0.541
12,0.342
13,0.767
13,0.436
13,1.48
13,0.733
13,0.178
13,0.485
13,0.161
13,0.377
13,0.289
14,0.141
14,0.058
13,0.16
15,0.997
15,0.304
16,1.322
1,0.397
16,0.718
17,0.123
18,0.955
6,0.126
18,0.218
18,0.256
1,0.144
2,0.058
2,0.143
2,0.53
22,0.058
2,0.108
2,0.908
2,0.28
2,0.493
2,0.488
1,0.09
1,0.142
2,0.219
2,0.931
22,0.295
2,0.107
2,0.107
2,0.143
2,0.108
2,0.495
1,0.108
2,1.351
2,0.059
2,0.308
10,0.353
2,0.198
2,-0.0
2,0.058
2,0.596
2,0.392
2,0.79
2,0.542
2,0.365
2,0.666
22,0.326
23,0.271
2,0.074
2,0.043
2,1.595
2,0.315
2,0.373
2,-0.0
2,0.333
2,0.125
1,0.369
2,0.992
2,0.854
22,0.414
2,0.687
2,1.384
2,0.47
2,0.66
9,0.571
20,0.245
9,0.125
2,0.837
9,1.042
2,0.635
9,0.366
2,0.107
9,0.634
2,0.177
1,0.656
2,0.06
9,0.059
1,0.312
9,0.126
2,0.059
2,0.365
2,0.607
10,0.286
2,0.704
2,0.044
2,0.305
1,0.62
2,0.278
2,0.146
23,0.52
2,0.599
10,0.203
2,0.47
2,0.448
2,0.162
2,0.182
2,0.043
2,0.345
2,0.219
2,0.316
2,0.7
2,0.489
2,0.059
22,0.373
1,0.236
2,0.043
2,0.074
9,0.281
2,0.073
2,0.4
9,1.062
22,1.509
2,0.871
6,0.014
2,0.634
9,0.518
2,0.609
2,0.371
2,0.243
2,0.371
2,1.466
2,0.562
6,0.534
2,0.318
2,0.201
2,0.297
2,0.574
2,0.37
2,1.097
2,0.914
2,0.375
2,0.814
2,0.059
1,0.967
2,0.043
2,0.042
2,0.433
2,1.149
2,0.47
9,0.109
2,0.059
2,0.14
2,0.124
2,0.073
9,0.044
2,1.093
2,0.057
2,0.352
2,0.014
1,0.71
2,0.145
2,0.043
2,0.713
2,0.177
1,0.076
2,0.029
2,0.076
2,0.198
2,0.091
2,0.768
13,0.143
2,0.309
2,0.439
2,0.014
1,0.323
2,0.163
2,0.014
2,0.711
2,0.22
2,0.123
2,0.598
2,0.075
13,0.277
2,0.028
2,0.263
2,0.014
2,0.465
2,0.124
2,0.484
2,0.53
2,0.583
2,0.199
2,2.204
2,0.84
2,0.275
22,0.318
2,-0.0
9,0.162
9,0.31
2,1.151
9,0.091
6,0.092
2,0.242
2,0.161
2,0.159
2,0.058
2,0.589
9,0.697
2,0.42
1,0.076
1,0.109
2,0.093
23,0.173
2,1.61
2,1.212
2,0.304
10,0.342
2,0.09
1,0.028
2,0.454
2,0.291
1,0.073
2,0.646
2,0.042
2,0.92
2,0.279
2,0.09
2,0.583
2,1.553
2,0.014
2,0.107
2,0.255
10,0.279
10,0.221
2,0.733
1,0.029
2,0.108
2,0.351
2,0.363
1,1.058
9,0.29
2,0.059
6,0.014
2,0.463
2,0.159
2,0.107
13,0.124
2,0.122
2,0.18
2,0.181
2,0.137
2,0.183
1,0.182
2,0.215
2,0.195
2,1.151
2,0.177
2,1.629
1,0.144
9,0.524
2,0.497
2,0.156
2,-0.0
22,0.179
2,0.175
2,1.15
2,-0.0
2,0.349
2,0.329
2,0.014
2,0.089
2,0.177
2,1.25
2,1.003
2,0.593
2,0.177
1,1.27
9,0.076
2,0.558
2,1.486
2,0.043
2,0.178
2,0.6
2,0.309
2,0.216
2,0.816
2,0.043
2,0.406
2,0.626
22,0.348
2,0.044
1,0.124
1,0.145
2,1.29
2,0.859
6,0.506
2,0.362
2,0.259
1,0.144
1,0.559
2,0.044
2,0.338
2,0.865
2,0.942
2,0.459
2,1.085
4,0.326
2,0.753
2,0.144
2,0.866
2,0.091
2,0.303
1,0.014
2,0.794
2,0.197
20,0.239
2,0.447
2,0.157
2,0.197
2,0.946
2,0.043
2,0.392
2,0.043
2,0.782
2,0.197
2,0.349
2,0.886
2,1.183
2,0.433
2,0.946
2,-0.0
2,0.882
2,0.091
1,0.263
2,1.617
20,1.124
21,0.366
21,1.337
22,0.201
22,0.043
9,0.414
4,0.492
4,0.406
4,1.363
9,0.666
5,0.158
5,0.093
5,0.263
5,0.673
5,0.089
5,0.675
5,0.107
5,0.076
5,0.754
6,0.874
6,0.497
4,1.244
7,0.35
10,0.159
7,0.891
7,0.844
3,0.029
7,1.236
7,0.16
7,0.427
7,0.091
4,0.043
2,0.497
8,0.245
8,0.625
8,0.255
3,0.074
8,0.535
9,0.767
9,0.029
9,0.539
23,0.001
18,0.283
2,0.553
9,1.096
2,0.304
23,0.399
12,0.286
16,0.623
19,0.014
22,0.125
12,0.425
8,0.474
2,0.044
22,0.073
1,1.221
2,0.306
2,0.605
3,0.531
2,0.028
12,0.472
4,0.106
22,0.042
3,0.074
2,0.328
2,0.508
22,1.454
7,-0.0
7,0.236
12,1.616
12,1.4
16,0.559
2,0.466
8,1.118
4,0.771
12,0.829
7,0.194
5,1.179
5,0.333
8,0.106
2,0.281
5,0.029
3,0.646
2,0.596
2,1.646
3,0.529
6,0.158
18,2.042
2,0.107
5,0.165
5,0.074
22,0.893
7,0.107
5,0.105
6,0.043
9,0.044
15,0.091
3,0.091
8,0.408
4,0.107
4,0.281
15,0.107
15,0.179
1,0.139
8,1.056
22,0.305
12,0.449
22,0.97
22,0.364
2,0.271
4,1.131
22,0.351
22,0.591
9,0.218
1,0.258
9,0.596
18,0.18
18,0.599
10,0.476
11,0.204
5,0.871
8,0.382
13,0.126
3,0.181
22,0.293
2,0.091
11,0.076
11,0.52
8,0.623
2,0.028
9,0.762
8,0.815
3,0.239
21,0.127
22,0.142
10,0.058
22,1.236
7,0.99
7,0.324
2,0.626
2,0.313
2,0.162
15,0.159
18,0.223
23,0.075
15,0.551
15,0.028
8,1.764
11,0.421
4,0.128
22,-0.0
5,0.551
4,-0.0
11,0.044
4,0.029
11,0.491
12,0.387
2,0.059
17,0.045
15,0.871
23,0.686
4,0.255
14,0.215
21,0.143
15,0.451
8,0.58
5,2.854
13,0.179
17,0.893
4,0.043
8,1.883
12,0.366
5,0.044
22,1.661
15,0.351
2,0.265
5,0.404
22,0.955
6,0.179
15,0.296
8,-0.0
14,0.494
3,0.226
2,0.092
5,0.433
11,0.869
11,0.301
15,1.035
3,0.043
4,0.39
22,0.176
4,1.183
5,0.293
13,1.045
1,0.649
3,0.044
22,0.378
5,0.124
4,0.028
4,0.044
3,0.124
3,0.044
3,0.909
3,0.241
4,0.369
8,0.296
22,0.057
6,0.043
22,1.24
3,0.042
4,0.387
1,0.196
9,0.266
23,0.064
5,0.077
3,0.201
11,0.5
1,0.237
8,0.147
22,0.146
5,0.143
12,0.059
3,0.989
5,0.343
5,0.059
12,0.108
5,-0.0
22,0.014
5,0.727
1,0.261
22,0.994
3,0.075
11,0.143
4,0.088
3,0.044
4,0.724
18,0.24
4,0.092
2,0.194
21,1.318
4,0.841
4,0.684
22,0.504
11,0.24
18,0.028
11,0.775
9,0.584
4,0.093
15,1.096
2,0.059
2,0.091
11,0.201
11,0.394
20,0.107
3,0.059
12,0.178
12,0.638
3,0.044
2,-0.0
17,0.715
15,0.075
12,0.287
12,0.09
22,0.058
2,0.499
3,0.298
3,0.326
11,0.412
15,0.216
7,1.67
4,0.352
6,1.742
2,0.615
2,0.407
8,0.528
15,0.868
15,0.504
8,0.14
8,0.298
22,0.159
2,0.324
22,0.106
12,0.587
12,1.127
3,0.451
12,0.281
7,0.929
7,2.845
2,0.341
3,0.726
23,0.345
2,0.028
8,0.467
7,0.303
7,0.092
7,-0.0
5,1.569
7,0.205
3,0.263
7,1.392
7,0.656
3,0.136
4,0.043
7,0.142
2,0.963
22,0.182
7,0.127
2,0.058
6,0.074
6,0.077
20,2.587
1,0.429
1,0.144
13,0.423
9,0.822
1,0.37
