CHR,P
7,0.956
7,0.706
7,0.831
2,0.016
22,1.072
22,1.322
22,1.447
22,1.572
21,1.796
22,1.822
22,1.197
22,1.947
22,1.697
21,1.297
21,1.922
21,1.797
21,1.422
21,1.047
21,1.547
2,0.039
14,2.483
14,2.108
12,1.007
12,1.382
12,1.132
12,1.507
12,1.757
12,1.257
12,1.882
11,0.518
11,0.268
11,0.393
11,0.768
11,0.643
11,0.893
17,2.179
17,2.093
17,2.343
17,2.468
17,2.929
5,3.424
6,2.199
6,2.074
6,2.449
6,2.324
6,2.574
6,2.699
6,2.824
2,0.312
2,0.062
2,0.437
2,0.187
20,3.159
16,0.01
22,1.081
22,1.581
5,2.529
5,2.904
9,2.341
9,2.091
9,2.591
9,2.716
9,2.466
9,2.841
9,2.216
9,2.966
16,2.55
16,2.175
16,2.675
4,0.508
4,0.633
4,0.133
4,0.258
4,0.383
4,0.758
4,0.883
4,3.078
4,3.328
4,3.453
4,3.203
2,0.108
13,1.029
13,0.871
13,0.621
13,0.496
13,0.246
13,0.996
13,0.746
13,0.121
13,0.371
20,3.306
20,3.556
14,2.573
14,2.448
14,2.198
14,2.323
10,2.402
2,3.351
2,3.101
10,2.527
10,2.777
10,2.277
10,2.027
2,0.154
10,2.152
5,0.944
5,0.694
5,0.819
5,0.569
5,3.514
5,3.639
5,3.014
17,1.882
17,1.976
2,0.052
17,1.572
22,1.835
18,0.337
18,0.462
9,2.056
9,2.556
9,2.181
9,2.931
9,2.681
7,0.483
7,0.608
7,0.733
7,0.983
9,2.306
15,1.864
2,0.075
5,1.652
5,1.777
5,1.902
5,1.527
10,2.988
20,3.021
11,0.202
11,0.452
7,2.079
7,2.204
7,2.704
7,2.454
7,2.579
7,2.329
11,0.327
14,2.663
14,2.163
14,2.413
14,2.538
14,2.788
8,0.578
8,0.953
2,3.066
2,3.566
2,3.316
2,3.941
8,0.703
8,0.828
17,1.636
7,0.432
3,0.036
12,0.765
12,0.14
12,0.265
12,0.64
12,0.515
12,0.89
12,0.39
15,1.079
15,1.704
15,1.329
15,1.579
15,1.454
3,0.434
3,0.309
3,0.059
3,0.184
12,1.487
12,1.987
16,4.423
16,4.173
17,3.073
17,0.714
17,0.964
17,0.589
17,0.839
13,3.777
13,3.527
17,3.573
17,3.698
11,2.09
11,2.59
11,2.465
11,2.215
11,2.34
11,2.715
7,2.044
7,2.669
7,2.169
7,2.294
7,2.919
7,2.419
7,2.794
7,2.544
8,1.069
8,1.194
3,0.105
10,0.161
12,0.007
1,0.205
10,1.486
10,1.111
10,1.361
10,1.611
10,1.986
10,1.861
10,1.736
12,1.756
12,1.256
12,0.232
12,1.381
12,1.631
12,1.131
12,1.006
5,2.192
5,2.442
5,2.817
5,2.567
5,2.067
5,2.692
5,2.317
10,0.082
3,0.151
6,0.566
6,0.941
6,0.691
6,0.816
17,0.288
12,1.241
16,1.068
16,1.193
16,1.943
16,1.568
16,1.443
16,1.693
16,1.318
4,2.096
4,2.346
4,2.221
4,2.846
4,2.596
4,2.471
4,2.721
19,0.459
19,0.334
10,0.253
7,2.634
3,0.072
7,2.134
7,2.884
7,2.509
7,2.759
7,2.259
7,2.384
7,2.009
14,2.292
14,2.667
14,2.792
1,0.422
1,0.297
1,0.172
14,2.042
21,0.28
21,0.405
21,0.78
21,0.53
21,0.655
21,0.905
20,0.942
10,0.049
17,0.987
5,2.532
5,2.157
5,2.407
5,2.907
5,2.032
5,2.282
5,2.657
1,2.736
1,2.486
1,2.611
1,2.861
1,2.236
1,2.111
1,2.986
1,2.361
15,1.945
16,1.033
16,1.158
16,1.783
16,1.283
16,1.408
16,1.533
16,1.908
4,2.061
4,2.311
4,2.436
4,2.811
4,2.936
4,2.186
4,2.686
4,2.561
10,0.22
10,0.095
22,1.509
18,1.673
19,2.814
20,2.039
20,2.414
20,2.539
20,2.664
9,1.648
9,1.023
9,1.773
9,1.148
9,1.523
9,1.273
9,1.898
9,1.398
14,1.056
14,1.181
15,3.026
15,3.276
16,1.521
5,2.997
5,2.872
5,2.247
5,2.122
5,2.747
5,2.372
5,2.622
19,2.126
19,2.251
19,2.751
22,3.356
22,3.606
18,1.118
18,1.243
18,1.993
18,1.618
18,1.368
18,1.493
18,1.743
18,1.868
13,0.229
4,2.026
4,2.401
4,2.276
4,2.151
4,2.526
4,2.901
4,2.776
6,1.038
6,1.913
6,1.663
6,1.413
6,1.788
6,1.538
6,1.163
6,1.288
15,1.693
19,3.229
11,4.678
20,2.504
20,2.629
20,2.879
20,0.331
20,0.456
20,2.129
8,3.157
8,3.407
8,3.032
8,3.282
11,0.957
11,0.582
11,0.832
11,0.707
14,1.271
10,1.35
2,2.174
2,2.049
2,2.799
2,2.924
2,2.424
2,2.549
2,2.674
2,2.299
10,1.1
20,1.149
20,1.649
18,1.333
18,1.583
18,1.083
18,1.458
18,1.208
18,1.833
18,1.708
15,0.562
15,0.687
15,0.812
15,0.937
3,1.215
3,1.84
3,1.465
3,1.34
3,1.09
3,1.59
3,1.715
3,1.965
11,0.997
21,1.105
16,3.156
16,3.406
4,0.028
20,2.969
20,2.094
20,2.344
20,2.219
20,2.719
8,3.247
8,3.122
2,2.139
2,2.014
2,2.514
2,2.389
2,2.264
2,2.639
2,2.889
15,0.657
9,0.322
9,0.447
9,0.197
11,0.321
17,5.05
3,1.555
3,1.43
3,1.68
3,1.305
3,1.18
3,1.055
3,1.93
3,1.805
18,3.058
16,3.246
16,3.371
17,2.396
17,2.521
17,2.271
17,2.021
3,1.484
3,1.109
13,2.1
13,2.6
13,2.475
13,2.225
13,2.35
13,2.975
11,4.233
4,0.928
4,0.553
4,0.803
4,0.678
7,0.093
7,0.218
7,1.492
7,1.117
7,1.242
7,1.617
7,1.742
7,1.992
14,0.35
14,0.475
14,0.85
14,0.725
14,0.975
21,0.41
21,0.285
14,3.019
14,3.519
14,3.644
9,0.164
11,1.054
11,1.554
11,1.179
11,1.929
11,1.804
11,1.304
11,1.679
11,1.429
12,0.579
12,0.704
12,0.829
6,3.11
6,3.61
6,3.36
5,0.239
5,0.489
5,0.739
5,0.614
5,0.364
5,0.864
5,0.989
21,2.474
7,0.037
21,2.599
21,2.099
21,2.349
21,2.224
16,0.391
16,0.641
9,0.085
16,0.266
16,0.891
16,0.516
16,0.766
4,1.294
4,1.169
4,1.794
4,1.419
4,1.669
4,1.044
4,1.919
4,1.544
7,0.185
7,0.06
7,0.31
7,0.435
13,2.565
14,0.116
18,0.904
1,1.168
1,1.043
1,1.418
1,1.543
1,1.293
1,1.668
1,1.793
1,1.918
3,0.482
3,0.982
3,0.732
8,1.193
8,1.568
6,1.587
6,1.712
8,1.818
8,1.943
10,3.438
10,3.313
7,0.106
10,3.563
14,0.162
15,5.329
2,0.916
2,0.791
5,1.73
5,1.855
5,1.605
5,1.98
2,0.666
2,0.541
5,0.206
5,1.23
5,1.355
5,1.105
5,4.3
5,4.05
21,1.636
21,1.136
16,0.233
22,1.484
9,3.342
9,3.217
22,2.103
14,0.083
22,2.228
22,2.728
4,1.009
4,1.134
4,1.634
4,1.259
4,1.759
4,1.509
4,1.884
4,1.384
8,0.044
10,0.692
10,0.942
21,0.546
9,1.144
9,1.769
9,1.894
10,2.143
19,2.087
19,2.212
19,2.462
19,2.337
19,2.587
20,1.362
20,1.237
7,3.365
17,0.171
17,3.421
17,3.296
8,5.085
14,0.254
14,0.504
14,0.129
14,0.379
14,0.754
14,0.879
14,0.629
14,3.199
20,0.711
8,0.215
8,0.09
5,0.298
5,0.173
5,0.423
2,2.541
18,1.468
18,1.718
6,0.835
14,0.05
13,0.826
13,0.701
13,0.576
13,0.951
13,1.863
13,1.613
13,1.738
22,1.738
6,0.486
6,0.861
6,0.236
6,0.361
6,0.611
6,0.736
6,0.986
17,0.138
17,0.263
11,3.001
11,3.376
11,3.126
17,0.388
17,0.513
17,0.638
7,3.08
8,2.48
8,2.855
8,2.105
8,2.605
8,0.182
8,0.307
8,0.432
8,2.355
8,2.73
8,2.23
11,4.683
11,4.183
11,4.308
1,0.467
1,0.342
15,2.977
5,3.228
5,3.728
15,0.034
8,0.103
15,0.159
3,0.538
3,0.913
3,0.788
3,0.663
7,2.875
15,0.057
16,2.104
16,2.229
16,2.604
16,2.729
16,2.479
16,2.354
17,0.23
4,3.007
4,3.132
4,3.257
4,3.382
22,0.636
22,0.386
15,0.08
22,0.511
22,0.136
22,0.886
22,0.261
22,0.761
7,3.17
7,3.045
8,2.445
8,2.195
8,2.07
8,2.32
8,2.82
21,1.441
21,1.316
21,1.816
21,1.691
21,1.191
21,1.566
21,1.066
21,1.941
15,0.376
15,0.876
15,0.751
15,0.126
15,0.251
15,0.501
15,0.626
4,0.104
5,3.943
5,3.818
6,0.42
6,0.295
15,0.024
17,1.706
17,1.331
17,1.456
17,1.581
17,1.956
17,1.831
20,2.272
20,2.147
16,2.069
16,2.694
16,2.444
16,2.194
16,2.944
16,2.319
20,2.772
4,3.222
4,3.347
4,3.972
13,1.673
13,1.048
13,1.298
4,0.15
13,1.423
7,1.498
7,1.748
7,0.815
7,0.565
7,0.69
7,0.94
7,1.623
7,1.998
1,0.276
1,0.526
1,0.401
1,0.901
1,0.776
1,0.651
20,3.2
21,1.906
21,1.031
21,1.656
21,1.156
21,1.781
21,1.531
17,1.61
14,2.092
14,2.717
14,2.342
14,2.217
17,1.11
17,1.485
17,1.235
17,1.86
17,1.985
4,0.071
5,3.533
5,3.033
2,0.296
2,0.421
6,2.808
6,2.058
6,2.433
6,2.308
6,2.558
6,2.183
6,2.933
11,0.025
20,0.203
13,2.659
11,2.593
11,2.343
9,2.575
9,2.2
9,2.7
9,2.075
9,2.45
9,2.325
9,2.825
11,0.048
4,0.617
4,0.367
4,0.242
4,0.992
4,0.742
4,3.437
4,3.312
4,0.492
4,0.867
17,4.004
17,0.704
17,0.954
16,4.102
20,1.684
20,1.809
20,1.559
20,1.934
10,0.826
10,0.951
20,3.04
20,3.665
11,0.094
11,0.219
14,2.682
14,2.057
14,2.807
14,2.182
14,2.307
2,3.085
2,3.46
2,3.21
2,3.335
2,3.835
16,0.58
16,0.955
16,0.83
16,0.705
19,1.019
18,0.321
18,0.446
11,0.015
15,1.848
15,1.098
15,1.348
15,1.473
15,1.598
15,1.223
15,1.723
15,1.973
11,0.038
20,0.56
20,0.81
18,0.117
20,0.935
11,0.186
11,0.061
7,2.063
7,2.313
7,2.938
7,2.438
7,2.188
7,2.688
11,0.311
11,0.436
14,2.147
14,2.397
14,2.522
2,0.355
2,0.98
2,0.855
2,0.605
2,0.48
2,0.73
2,3.3
2,3.925
2,3.55
2,3.8
3,5.02
9,0.026
15,0.785
15,0.91
17,0.852
17,0.977
17,0.602
18,0.163
19,0.911
12,0.999
12,0.499
12,0.249
12,0.749
12,0.874
12,0.374
12,0.124
12,0.624
14,1.852
15,1.438
15,1.063
15,1.188
15,1.935
3,0.293
3,0.418
12,0.022
16,4.532
17,3.682
17,3.307
17,3.182
18,0.084
11,2.574
11,2.449
11,2.074
11,2.199
11,2.699
11,2.324
7,2.028
7,2.278
7,2.653
7,2.403
7,2.153
7,2.903
7,2.528
8,1.178
8,1.053
8,1.428
8,1.303
14,1.444
14,1.569
14,1.944
14,1.819
15,1.84
16,1.761
16,1.136
16,1.011
10,4.259
16,1.511
9,0.926
9,0.676
9,0.801
9,0.551
12,0.091
12,0.216
12,1.115
12,1.365
12,1.74
5,2.176
5,2.051
5,2.551
5,2.301
5,2.926
5,2.426
5,2.676
15,1.777
9,4.413
16,1.052
16,1.177
16,1.302
16,1.927
16,1.552
16,1.427
16,1.677
4,2.08
4,2.33
4,2.705
4,2.205
4,2.83
4,2.455
4,2.58
4,2.955
13,3.351
15,0.808
15,0.558
15,0.683
10,0.487
10,0.237
10,0.862
10,0.737
10,0.987
10,0.362
10,0.612
15,1.904
21,0.264
21,0.764
21,0.389
21,0.514
21,0.639
21,0.139
21,0.889
19,0.114
12,0.308
12,0.433
12,0.183
14,0.549
14,0.799
14,0.674
14,0.924
5,2.141
5,2.266
5,2.016
5,2.766
5,0.343
5,0.468
5,2.391
5,2.891
5,2.516
3,2.476
3,2.351
19,1.653
19,1.028
19,1.903
19,1.403
21,1.22
21,1.595
21,1.47
19,0.035
19,0.16
21,1.97
16,1.517
16,1.267
16,1.392
16,1.142
16,1.017
16,1.892
7,0.789
4,2.295
4,2.42
4,2.045
4,2.17
4,2.67
4,2.545
7,0.539
7,0.664
7,0.914
10,1.353
10,0.204
10,1.692
19,0.058
14,2.781
10,2.909
19,3.623
20,2.273
20,2.398
20,2.148
20,2.523
20,2.023
19,0.081
20,2.648
21,3.409
9,1.132
9,1.257
9,1.007
9,1.507
9,1.632
9,1.382
9,1.882
9,1.757
14,1.29
14,1.165
5,2.856
5,2.231
5,2.106
5,2.356
5,2.606
5,2.481
5,2.981
18,1.477
18,1.602
18,1.102
18,1.727
18,1.227
18,1.352
18,1.852
18,1.977
21,1.539
13,0.088
13,0.213
4,2.26
4,2.01
4,2.135
4,2.51
4,2.885
4,2.385
4,2.635
6,1.772
6,1.397
6,1.647
6,1.272
6,1.897
6,1.522
6,1.022
6,1.147
20,0.042
21,0.843
21,0.968
21,0.593
22,1.131
22,1.631
22,1.756
22,1.006
20,2.113
20,2.488
20,2.363
20,2.613
20,0.065
20,0.44
20,0.19
8,3.391
8,3.016
8,3.266
11,0.691
11,0.816
11,0.941
11,0.566
14,1.38
14,1.13
14,1.005
2,2.158
2,2.658
2,2.408
2,2.033
2,2.283
2,2.533
2,2.908
2,2.783
22,0.021
22,0.734
17,2.968
22,2.231
18,1.692
18,1.067
18,1.817
18,1.317
18,1.567
18,1.192
18,1.942
15,0.671
15,0.921
15,0.546
15,0.796
3,1.199
3,1.074
3,1.949
3,1.449
3,1.324
3,1.574
3,1.824
3,1.699
6,0.465
6,0.34
7,2.53
22,2.11
16,3.265
16,3.14
13,2.119
13,2.869
13,2.369
13,2.244
11,1.932
11,1.182
11,1.057
11,1.432
11,1.307
11,1.557
11,1.682
8,0.536
8,0.661
8,0.911
8,0.786
8,3.106
8,3.231
20,0.055
8,1.933
6,1.452
6,1.327
6,1.577
6,1.827
22,0.754
22,0.254
22,0.379
22,0.879
22,0.629
22,0.129
22,0.504
20,0.078
9,0.181
9,0.431
9,0.306
17,1.942
3,1.664
3,1.039
3,1.164
3,1.789
3,1.539
3,1.289
3,1.414
3,1.914
16,3.105
17,2.13
17,2.005
17,2.38
17,2.505
17,2.255
17,2.88
13,2.584
9,0.102
13,2.084
13,2.334
13,2.209
4,0.537
4,0.912
4,0.787
4,0.662
7,1.101
7,1.351
7,1.226
7,1.601
7,1.726
7,1.851
1,1.437
1,1.312
1,1.562
1,1.187
1,1.062
1,1.812
1,1.937
1,1.687
15,3.469
15,3.719
15,3.344
16,0.056
2,0.006
18,0.012
14,3.878
14,3.753
18,1.747
18,1.997
16,0.079
18,1.497
9,0.148
18,1.372
18,1.247
18,1.958
12,0.688
12,0.938
12,0.563
12,0.813
5,1.374
5,1.624
5,1.249
5,1.124
6,3.094
6,3.219
5,1.749
5,1.874
5,1.499
5,4.319
5,4.944
5,4.694
6,0.95
6,0.575
12,2.137
9,3.236
9,3.486
9,3.736
16,0.25
16,0.625
16,0.125
16,0.375
16,0.75
16,0.875
16,0.5
4,1.028
4,1.528
4,1.903
4,1.153
4,1.278
4,1.403
4,1.653
4,1.778
7,0.419
7,0.294
16,0.023
1,1.402
1,1.027
1,1.152
1,1.277
1,1.527
1,1.777
1,1.652
1,1.902
13,1.218
13,1.718
16,0.046
14,0.146
2,0.4
2,0.275
2,0.9
2,0.775
2,0.525
2,0.65
5,1.339
5,1.589
5,1.464
5,1.214
5,1.839
5,1.714
20,3.428
20,3.553
20,3.014
20,3.303
20,3.678
20,3.803
16,0.217
16,0.092
18,1.662
13,0.565
19,2.946
19,2.196
19,2.071
19,2.571
19,2.446
19,2.321
19,2.821
7,3.474
20,1.471
20,1.221
20,1.096
14,0.488
14,0.238
14,0.363
14,0.863
14,0.613
14,0.738
14,0.988
2,1.266
2,1.016
2,1.391
2,1.766
2,1.141
2,1.641
2,1.516
2,1.891
5,0.407
5,0.282
17,0.053
11,3.171
18,0.55
18,0.675
18,0.925
17,0.076
18,0.8
17,1.821
7,0.963
7,0.588
7,0.838
8,1.76
8,1.26
21,4.331
16,2.998
16,2.123
16,2.248
16,2.623
16,2.373
8,0.98
17,0.122
17,0.247
11,3.36
17,0.497
17,0.372
10,2.718
10,2.593
10,2.843
7,3.939
7,3.439
7,3.314
7,3.064
8,2.339
8,0.416
8,0.291
8,2.464
8,2.839
8,2.589
8,2.214
21,0.684
21,0.809
21,0.934
21,0.559
17,0.043
5,3.462
5,3.212
5,3.087
15,0.143
3,0.272
3,0.397
3,0.647
3,0.522
3,0.897
3,0.772
20,1.455
20,1.955
16,2.213
16,2.088
16,2.338
16,2.963
16,2.463
16,2.588
17,0.214
4,3.116
4,3.616
4,3.491
4,3.366
17,0.089
22,0.495
22,0.12
22,0.745
22,0.245
22,0.37
22,0.995
22,0.62
22,0.87
8,2.054
8,2.554
8,2.429
8,2.179
8,2.304
8,2.679
8,2.804
12,0.547
12,0.922
12,0.797
1,0.168
21,1.3
21,1.925
21,1.425
21,1.675
15,3.05
15,2.523
21,1.175
21,1.55
21,1.05
21,1.8
10,1.841
10,1.966
20,2.299
15,2.927
15,0.235
15,0.485
15,0.36
15,0.61
15,0.985
15,0.86
15,0.735
15,2.552
5,3.427
5,3.552
5,3.677
19,0.797
16,2.178
16,2.928
16,2.803
16,2.428
16,2.553
16,2.303
16,2.053
4,3.081
4,3.331
4,3.456
4,3.206
13,1.032
10,0.341
10,0.466
13,1.157
13,1.407
13,1.282
11,1.581
1,0.51
1,0.385
1,0.635
1,0.26
1,0.135
1,0.76
1,0.885
14,2.022
14,2.272
14,2.811
14,2.686
14,2.561
20,3.434
21,1.39
21,1.64
21,1.015
21,1.765
21,1.89
21,1.265
21,1.14
14,2.326
14,2.576
14,2.451
14,2.076
14,2.201
14,2.951
5,3.517
6,2.417
6,2.667
5,3.767
6,2.292
6,2.042
6,2.542
6,2.792
6,2.167
9,2.309
9,2.059
9,2.809
9,2.434
9,2.184
9,2.934
9,2.559
22,0.179
22,0.304
22,0.429
4,0.476
4,0.351
4,0.851
4,0.726
4,0.601
4,0.976
4,3.296
4,3.421
4,3.171
8,2.965
7,5.527
10,2.312
14,2.916
14,2.791
14,2.666
14,2.041
14,2.166
14,2.291
2,3.319
2,3.444
2,3.194
16,1.54
14,1.309
14,1.559
14,1.934
14,1.809
16,0.689
16,0.564
16,0.814
16,0.939
19,1.253
18,0.305
18,0.18
18,0.43
15,1.082
15,1.582
15,1.457
15,1.832
15,1.707
15,1.207
15,1.332
15,1.957
21,1.442
22,1.29
22,1.79
16,4.176
11,2.218
11,2.718
11,2.093
11,2.468
11,0.295
11,0.42
7,2.047
7,2.297
7,2.547
7,2.422
7,2.172
7,2.922
7,2.797
8,1.447
8,1.322
8,1.572
8,1.197
2,0.839
2,0.964
2,0.714
2,0.589
2,3.034
2,3.159
2,3.284
22,1.417
18,0.147
7,0.014
21,1.749
21,1.999
19,1.518
19,1.268
19,1.643
19,1.393
19,1.768
9,4.057
9,4.557
16,4.391
17,3.166
17,3.291
21,0.11
4,2.599
4,2.474
4,2.349
4,2.224
4,2.974
4,2.724
4,2.099
4,2.849
11,2.808
11,2.558
11,2.183
11,2.433
11,2.058
7,2.012
7,2.137
7,2.762
7,2.262
7,2.387
7,2.512
7,2.637
8,1.412
8,1.037
8,1.162
8,1.287
21,0.008
20,1.935
21,0.031
21,0.156
18,0.989
18,0.364
18,0.239
18,0.739
18,0.864
18,0.489
9,0.66
9,0.91
9,0.535
9,0.785
12,1.099
12,1.849
12,1.224
12,1.724
12,1.474
5,2.285
5,2.035
5,2.66
5,2.41
5,2.16
5,2.535
5,2.91
5,2.785
21,0.054
19,0.229
17,1.845
21,0.077
9,4.397
9,4.272
12,2.786
16,1.036
16,1.161
16,1.536
16,1.411
16,1.786
16,1.661
16,1.911
4,2.314
4,2.064
4,2.189
4,2.814
4,2.689
4,2.439
4,2.564
4,2.939
17,0.565
19,0.266
10,0.346
10,0.471
10,0.846
10,0.721
10,0.596
10,0.971
19,0.641
19,0.516
19,0.891
22,1.246
22,1.371
22,1.996
22,1.496
22,1.746
22,1.621
21,0.623
21,0.373
21,0.123
21,0.248
18,4.3
21,0.748
21,0.998
21,0.498
21,0.873
12,0.292
12,0.417
14,0.533
14,0.658
14,0.783
14,0.908
3,0.836
5,2.375
5,2.875
5,2.625
5,2.5
6,1.4
6,1.275
6,1.025
6,1.15
6,1.65
6,1.775
6,1.9
5,0.202
5,0.327
5,0.452
21,0.044
17,1.5
19,0.144
7,0.398
4,2.404
4,2.654
4,2.904
4,2.779
4,2.029
4,2.154
4,2.529
4,2.279
7,0.273
10,1.712
10,1.337
19,3.232
19,3.732
20,2.632
20,2.007
20,2.132
13,1.621
14,1.024
14,1.149
14,1.274
14,1.899
14,1.774
14,1.524
14,1.399
2,2.552
2,2.052
2,2.427
2,2.177
6,1.192
6,1.317
2,2.802
2,2.302
2,2.677
5,0.169
6,1.692
6,1.817
22,0.494
5,2.34
5,2.09
5,2.84
5,2.215
5,2.715
5,2.59
5,2.465
5,2.965
13,2.028
18,1.336
18,1.586
18,1.836
18,1.086
18,1.961
18,1.461
18,1.211
18,1.711
19,0.236
19,0.486
19,0.361
17,0.005
22,2.583
22,2.208
20,2.097
20,2.472
20,2.347
14,0.467
14,0.342
20,0.424
20,0.299
8,3.0
8,3.625
8,3.375
20,0.174
20,0.001
22,0.318
2,2.017
2,2.642
2,2.392
2,2.267
2,2.517
2,2.142
2,2.767
2,2.892
18,1.573
18,1.073
18,1.448
18,1.198
18,1.823
5,3.251
5,3.376
18,1.698
18,1.948
19,1.053
19,1.553
18,1.176
18,1.051
13,0.289
13,0.414
5,4.623
5,4.748
8,0.796
8,0.671
8,0.921
15,0.28
15,0.905
15,0.53
15,0.655
15,0.405
3,1.683
3,1.433
3,1.183
3,1.058
3,1.558
3,1.308
6,0.449
3,1.933
3,1.808
6,0.199
6,0.324
16,3.124
17,2.399
17,2.524
17,2.024
17,2.149
17,2.899
17,2.649
13,2.103
13,2.228
13,2.478
13,2.353
11,1.291
11,1.791
11,1.041
11,1.166
11,1.666
11,1.541
7,1.495
7,1.12
7,1.245
7,1.87
7,1.745
7,1.37
7,1.62
7,1.995
8,0.27
8,0.895
8,0.395
8,3.465
8,3.34
8,3.84
1,0.555
1,0.805
1,0.68
1,0.93
12,1.141
12,1.391
12,1.891
15,2.207
15,2.957
15,2.082
15,2.582
19,1.307
19,1.807
9,0.415
9,0.29
5,4.463
6,0.166
3,1.148
3,1.023
3,1.773
3,1.273
3,1.398
3,1.648
3,1.523
3,1.898
20,1.358
16,3.464
16,3.089
17,2.239
17,2.114
17,2.614
17,2.864
17,2.489
4,4.117
13,2.068
13,2.568
13,2.193
13,2.443
13,2.318
13,2.943
1,1.046
1,1.296
1,1.171
1,1.546
1,1.921
1,1.421
1,1.671
1,1.796
14,2.312
5,1.233
5,1.108
5,1.483
5,1.358
5,1.608
5,1.733
5,1.858
5,1.983
6,3.078
6,3.828
12,0.764
12,0.139
12,0.639
12,0.889
17,1.35
17,1.225
17,1.85
17,1.475
17,1.725
17,1.975
17,1.811
9,3.47
9,3.97
16,0.734
16,0.609
16,0.003
16,0.984
16,0.359
16,0.859
16,0.484
4,1.512
4,1.137
4,1.387
4,1.262
4,1.762
4,1.887
4,1.012
4,1.637
1,1.136
1,1.261
1,1.386
1,1.011
1,1.761
1,1.511
1,1.886
1,1.636
9,0.474
9,0.349
9,0.849
9,0.599
9,0.974
9,0.724
11,0.465
11,0.34
15,2.227
15,2.102
15,2.602
15,2.352
15,2.727
15,2.477
2,0.134
2,0.759
5,1.073
5,1.698
5,1.198
5,1.823
5,1.573
5,1.948
2,0.384
2,0.884
5,1.448
5,1.323
4,0.455
4,0.33
14,3.389
14,3.139
14,3.014
15,0.742
15,0.492
15,0.242
15,0.367
15,0.617
15,0.992
15,0.867
19,2.305
11,3.254
19,2.43
19,2.68
19,2.055
20,1.33
20,1.205
7,3.208
7,3.333
7,3.458
8,2.233
8,2.983
8,2.483
8,2.358
8,2.108
8,2.608
8,2.858
14,0.347
2,1.25
2,1.125
2,0.226
2,0.101
2,1.5
2,1.375
2,1.75
2,1.0
2,1.625
2,1.875
18,0.909
18,0.659
18,0.784
18,0.534
21,1.779
21,1.904
16,2.107
16,2.732
16,2.357
16,2.232
16,2.857
16,2.607
16,2.482
21,1.345
11,1.946
13,0.115
17,0.606
17,0.981
11,3.219
17,0.856
17,0.356
17,0.731
17,0.481
20,1.045
7,3.423
7,3.048
7,3.173
7,3.298
8,2.573
8,2.323
8,2.448
8,2.198
8,2.073
8,2.823
8,2.698
3,0.085
19,3.598
19,2.23
22,1.13
21,0.918
21,0.543
21,0.668
21,0.793
22,1.63
13,1.785
13,1.035
13,1.535
12,0.337
12,0.462
13,1.285
5,3.571
5,3.071
13,1.16
13,1.41
22,1.82
22,1.32
3,0.881
3,0.506
3,0.131
3,0.381
3,0.256
3,0.631
3,0.756
1,0.106
16,2.072
16,2.697
16,2.322
16,2.822
16,2.572
16,2.447
16,2.947
4,3.35
4,3.475
4,3.1
17,1.097
8,2.538
8,2.413
8,2.163
8,2.038
8,2.913
8,2.788
8,2.288
10,0.233
13,3.877
13,3.377
1,0.152
21,1.034
21,1.159
21,1.284
21,1.659
21,1.409
21,1.784
21,1.534
14,2.595
14,2.095
14,2.345
14,2.47
14,2.22
14,2.845
14,1.174
14,1.549
14,1.299
14,1.424
14,1.924
14,1.049
14,1.674
14,1.799
15,0.344
15,0.719
15,0.469
15,0.969
15,0.594
5,3.036
6,2.561
3,0.223
3,0.098
5,3.286
6,2.311
6,2.186
6,2.061
6,2.436
6,2.811
6,2.936
1,0.073
22,1.789
19,0.656
19,0.531
19,0.281
19,0.781
19,0.906
17,1.748
17,1.248
17,4.007
4,3.44
4,3.19
4,3.065
15,0.814
10,0.2
10,0.325
10,0.45
1,0.244
1,0.494
1,0.119
1,0.744
1,0.619
1,0.369
1,0.869
1,0.994
20,3.043
20,3.293
20,3.418
14,2.31
14,2.56
14,2.185
14,2.435
14,2.06
2,3.963
2,3.338
2,3.588
2,3.213
5,0.681
5,0.806
5,0.556
5,3.751
6,2.901
6,2.526
6,2.026
6,2.776
6,2.401
5,3.626
5,3.126
5,3.001
5,3.501
6,2.276
19,1.397
19,1.022
19,1.147
19,1.272
19,1.647
19,1.772
19,1.522
19,1.897
19,1.508
19,1.883
22,0.288
22,0.413
13,0.459
13,0.334
10,0.167
4,0.585
4,0.96
4,0.71
4,0.835
22,2.113
22,2.988
22,2.699
22,2.074
22,2.199
22,2.324
22,2.738
20,3.008
20,3.383
14,2.525
14,2.65
14,2.4
14,2.025
14,2.15
14,2.775
14,2.275
2,3.053
2,3.178
2,3.428
19,0.307
18,2.558
6,0.028
15,1.316
15,1.191
15,1.441
13,1.412
13,1.537
13,1.287
13,1.912
13,1.162
13,1.662
13,1.787
13,1.151
13,1.651
19,0.381
11,2.702
11,2.077
11,2.827
11,2.327
11,2.452
11,2.202
7,2.031
7,2.281
7,2.406
7,2.656
7,2.156
7,2.781
7,2.906
7,2.531
8,1.181
8,1.306
8,1.431
2,0.823
2,0.698
2,0.948
2,0.573
2,3.268
2,3.393
2,3.018
2,3.768
2,3.143
12,1.118
12,1.368
12,1.618
12,1.993
12,1.243
12,1.493
12,1.743
12,1.868
2,0.029
18,0.815
22,0.41
6,0.553
6,0.928
6,0.803
6,0.678
7,2.424
7,2.174
7,2.799
7,2.299
19,0.33
19,0.455
16,4.375
17,3.025
17,3.4
4,2.208
4,2.458
4,2.083
4,2.833
4,2.333
