CHR,P
21,0.706
18,1.688
18,1.063
18,1.438
18,1.188
9,1.484
9,1.109
20,2.074
16,0.437
16,0.187
7,0.481
7,0.606
10,1.045
7,0.731
7,0.356
7,0.856
16,0.108
9,0.302
9,0.177
9,0.427
11,0.668
11,0.543
14,1.857
11,0.793
14,1.482
14,1.107
2,0.462
2,0.337
23,0.085
19,0.694
19,0.819
19,0.569
4,0.783
4,0.908
4,0.658
7,1.097
23,0.256
23,0.756
16,0.075
23,0.631
23,0.131
23,0.506
11,1.034
14,0.425
14,0.3
14,0.175
2,1.729
5,0.719
5,0.469
5,0.344
5,0.594
5,0.969
5,0.844
23,0.098
23,0.223
17,0.059
17,0.309
17,0.184
14,0.142
17,0.434
8,0.353
8,0.728
8,0.478
8,0.853
8,0.978
8,0.603
17,0.105
12,0.915
12,0.665
12,0.54
12,0.79
15,0.205
3,0.459
3,0.334
20,0.816
20,0.691
20,0.566
1,1.629
1,1.754
1,0.23
1,1.504
1,1.254
1,1.129
17,0.072
22,0.103
15,0.422
15,0.297
5,1.441
6,0.716
6,0.591
6,0.966
6,0.841
5,1.816
10,0.528
10,0.278
10,0.778
10,0.653
10,0.403
1,0.322
1,0.197
1,0.447
21,0.555
22,0.491
22,0.366
22,0.616
22,0.741
13,0.912
13,0.662
13,0.537
4,0.413
4,0.288
20,1.163
20,1.038
2,1.458
2,1.083
2,1.333
2,1.958
13,1.028
11,0.357
11,0.607
11,0.482
11,0.732
11,0.982
23,0.82
23,0.57
17,1.18
17,1.805
17,1.305
17,1.43
23,0.026
21,1.242
21,0.093
21,0.218
18,0.176
18,0.301
15,1.078
10,0.283
10,0.408
1,0.702
1,0.827
1,0.952
1,0.577
21,0.31
21,0.06
12,0.354
9,2.235
12,0.729
12,0.979
12,0.479
12,0.854
12,0.604
15,1.043
5,0.514
5,0.389
5,0.639
5,0.139
5,0.264
5,0.764
21,0.106
16,0.666
16,0.791
19,0.206
7,0.335
7,0.46
3,2.087
3,2.712
23,1.417
5,0.231
19,0.423
10,0.967
10,0.842
10,0.717
10,0.592
23,1.632
23,1.382
23,1.132
14,0.654
14,0.404
14,0.279
20,0.736
14,0.779
20,0.486
20,0.236
14,0.529
8,1.764
8,1.014
20,0.361
8,1.139
8,1.639
5,0.198
5,0.323
5,0.448
12,1.326
12,1.451
13,0.476
13,0.726
13,0.976
12,1.076
13,0.601
6,0.261
6,0.511
6,0.886
6,0.386
6,0.636
6,0.761
17,0.788
17,0.538
17,0.663
8,0.457
8,0.332
1,2.415
6,1.502
6,0.228
20,0.295
20,0.42
22,0.661
22,0.536
22,0.786
21,0.94
18,1.547
21,0.565
9,1.343
9,1.093
15,0.651
15,0.276
15,0.401
15,0.776
9,1.843
6,0.32
6,0.445
6,0.195
19,3.033
16,0.296
16,0.421
7,0.84
7,0.965
10,1.654
10,1.029
7,0.59
10,1.154
7,0.715
1,0.551
1,0.801
1,0.926
1,0.676
9,0.286
9,0.411
11,0.652
11,0.402
11,0.777
14,1.216
11,0.277
11,0.902
11,0.527
14,1.091
3,1.769
3,1.519
3,1.144
2,0.196
2,0.446
2,0.321
3,1.019
3,1.644
4,0.267
4,0.642
4,0.517
4,0.392
7,1.831
23,0.365
23,0.24
23,0.74
11,1.018
11,1.268
11,1.643
14,0.284
14,0.409
2,0.163
5,0.953
5,0.828
5,0.703
21,2.188
16,0.98
16,0.605
16,0.855
16,0.73
23,0.207
11,0.336
17,0.418
11,0.461
17,0.293
8,0.837
8,0.587
8,0.712
12,0.274
12,0.649
12,0.524
12,0.399
12,0.774
12,0.899
3,0.443
3,0.193
3,0.318
23,0.001
4,1.114
4,1.489
4,1.614
1,1.238
1,1.363
1,0.089
1,0.214
1,1.113
3,0.16
5,1.05
6,0.575
6,0.7
6,0.95
3,0.058
19,0.468
19,0.343
10,0.262
10,0.887
10,0.512
10,0.637
10,0.387
10,0.762
1,0.181
1,0.306
1,0.431
21,0.914
21,0.664
21,0.539
12,0.333
12,0.458
2,1.602
2,1.352
22,0.6
22,0.725
22,0.975
22,0.35
13,0.646
13,0.396
13,0.896
13,0.271
13,0.521
1,0.148
20,1.272
20,1.147
1,3.111
2,1.067
2,1.192
13,1.262
13,1.012
17,1.449
20,0.34
11,0.591
11,0.841
11,0.716
17,1.039
17,1.289
21,1.476
21,1.226
18,0.285
18,0.41
9,2.629
15,1.312
15,1.687
9,0.331
9,0.456
13,0.696
4,0.937
4,0.812
4,0.687
7,0.227
21,0.419
21,0.294
12,0.588
12,0.963
15,1.402
12,0.713
15,1.027
12,0.838
16,0.275
16,0.9
19,1.214
7,0.444
7,0.194
7,0.319
5,0.044
23,1.026
2,0.8
2,0.55
2,0.675
2,0.925
5,0.215
5,0.09
16,1.516
19,0.282
19,0.407
7,0.161
10,0.576
10,0.826
14,0.388
14,0.638
14,0.763
14,0.513
14,0.263
14,0.138
8,1.248
8,0.224
5,0.182
5,0.432
5,0.307
12,1.185
13,0.71
13,0.585
13,0.96
17,0.397
17,0.272
17,0.772
17,0.647
8,0.441
8,0.316
9,1.612
9,1.112
8,0.112
3,0.547
3,0.672
6,1.236
6,1.486
3,0.922
6,0.087
6,0.212
20,2.327
22,0.52
22,0.395
22,0.77
10,1.048
18,1.406
18,1.156
18,1.531
9,1.702
15,0.635
15,0.76
14,1.11
15,0.385
9,1.327
15,0.26
15,0.885
6,0.179
6,0.429
6,0.304
7,1.225
7,1.35
7,1.6
7,1.475
4,0.159
7,0.824
7,0.574
7,0.699
7,0.949
1,0.91
1,0.535
1,0.66
1,0.785
4,0.057
3,1.003
3,1.378
3,1.253
3,1.128
22,0.454
4,0.126
4,0.751
7,1.065
4,0.626
7,1.315
4,0.876
4,0.376
4,0.251
4,0.501
23,0.974
23,0.599
23,0.474
23,0.724
23,0.349
11,1.127
11,1.377
11,1.502
2,0.147
16,0.589
16,0.839
16,0.714
18,0.33
21,0.014
11,0.445
11,0.195
11,0.32
2,0.364
8,0.946
5,1.428
8,0.571
2,0.614
2,0.489
2,0.739
5,1.678
2,0.989
2,0.239
5,1.303
3,0.427
3,0.302
3,0.177
23,0.408
23,0.283
19,2.16
4,1.223
4,1.598
4,1.723
1,1.097
18,0.389
18,0.264
18,0.139
18,0.514
18,0.639
9,0.685
12,0.225
10,0.075
3,0.144
17,0.961
17,0.711
20,1.15
17,0.836
17,0.586
19,0.202
19,0.452
19,0.327
20,1.4
20,1.025
10,0.871
10,0.371
10,0.621
10,0.746
10,0.121
10,0.996
10,0.496
1,0.29
1,0.415
21,0.773
21,0.648
21,0.273
21,0.398
21,0.898
21,0.523
12,0.317
12,0.442
12,0.192
14,0.683
14,0.808
2,1.586
3,0.611
3,0.236
3,0.736
3,0.861
3,0.361
3,0.486
3,0.986
22,0.584
7,0.673
7,0.923
13,0.755
13,0.505
10,0.088
13,0.38
13,0.63
10,0.213
13,0.255
7,0.548
13,0.13
5,3.016
2,1.176
2,1.551
2,1.301
2,1.426
16,2.017
13,1.371
13,1.121
13,0.222
13,1.246
20,0.449
20,0.324
10,2.744
20,0.199
11,0.7
11,0.575
10,2.494
11,0.95
13,0.314
13,0.439
15,0.555
15,0.805
20,0.166
17,1.273
14,2.13
22,1.056
17,1.523
8,0.795
8,0.545
8,0.67
8,0.92
15,1.171
9,0.44
9,0.315
19,1.358
19,1.108
7,2.011
9,0.111
4,0.796
4,0.671
4,0.546
9,0.157
12,0.822
12,0.697
15,1.386
15,1.011
15,1.261
12,0.572
16,0.259
16,0.384
16,0.759
7,0.303
7,0.178
7,0.428
23,1.26
23,1.01
9,0.249
9,0.999
9,0.124
9,0.499
12,1.813
9,0.624
9,0.374
9,0.874
12,1.188
2,0.909
2,0.534
2,0.784
2,0.659
16,1.5
16,1.0
16,1.125
14,0.076
7,0.145
23,0.328
23,0.203
23,0.453
14,0.997
14,0.122
14,0.747
14,0.622
14,0.372
14,0.497
14,0.872
8,1.482
5,0.416
18,0.809
18,0.559
18,0.934
14,0.043
13,0.819
13,0.569
23,0.17
17,0.256
17,0.506
17,0.381
14,0.089
14,0.214
8,0.175
8,0.425
8,0.3
5,2.179
1,2.633
18,1.425
9,1.846
9,1.096
9,1.471
3,0.281
3,0.531
3,0.656
3,0.781
6,1.97
3,0.406
6,1.72
17,0.223
15,0.073
8,0.142
18,1.14
18,1.015
14,1.219
15,0.244
15,0.619
15,0.369
15,0.744
15,0.494
14,1.094
9,1.311
3,1.022
3,1.147
6,0.288
6,0.413
19,0.931
19,0.556
22,0.221
7,1.209
7,1.709
4,0.143
1,0.519
1,0.394
1,0.644
1,0.894
1,0.269
1,0.769
22,0.438
4,0.235
4,0.735
7,1.174
4,0.36
4,0.485
4,0.61
4,0.985
20,0.028
11,1.361
11,1.236
11,0.212
16,0.698
16,0.573
16,0.948
4,1.476
4,1.726
20,0.803
20,0.928
20,0.678
18,0.11
20,0.553
11,0.304
11,0.429
11,0.179
2,0.473
2,0.348
2,0.598
5,1.537
2,0.723
2,0.848
5,1.162
1,1.491
1,1.116
18,0.156
21,0.165
18,0.123
18,0.623
18,0.373
18,0.873
18,0.498
9,0.669
9,0.794
12,0.209
17,0.57
20,1.634
20,1.134
19,0.061
19,0.436
19,0.186
19,0.311
10,0.73
10,0.48
10,0.355
10,0.605
21,0.257
21,0.882
21,0.507
21,0.382
19,0.107
12,0.176
12,0.301
12,0.426
2,1.32
3,0.47
3,0.345
2,1.07
3,0.97
2,1.445
5,0.461
3,0.72
2,1.195
3,0.595
22,0.568
7,0.782
7,0.532
7,0.907
7,0.657
19,0.074
19,0.245
19,0.37
19,0.87
13,1.48
23,0.807
23,0.557
23,0.932
17,1.792
17,1.042
17,1.292
20,0.183
20,0.308
5,0.77
5,0.395
5,0.52
5,0.27
5,0.645
20,0.104
13,0.298
13,0.423
15,0.789
15,0.539
15,0.664
6,0.333
6,0.458
20,0.15
14,2.489
8,0.779
8,0.404
8,0.654
8,0.529
8,0.904
8,0.279
10,2.693
9,2.097
23,1.763
20,0.492
20,0.367
20,0.617
20,0.242
20,0.992
20,0.742
9,0.141
16,0.493
16,0.993
16,0.868
16,0.618
11,2.506
16,0.368
16,0.243
19,1.307
7,0.412
7,0.287
4,0.014
9,0.608
9,0.483
9,0.858
9,0.358
12,1.797
9,0.983
2,0.393
2,0.768
2,0.268
2,0.893
2,0.518
2,0.643
16,1.109
16,1.234
23,0.016
4,0.464
4,0.339
23,0.039
23,0.062
23,0.187
23,0.437
23,0.312
14,0.356
14,0.481
14,0.606
16,0.302
16,0.177
16,0.427
18,0.918
18,0.543
18,0.668
6,1.364
6,1.614
6,1.739
23,0.154
11,0.658
17,0.74
17,0.24
14,1.097
14,1.972
17,0.49
17,0.365
14,1.597
11,0.533
17,0.99
8,0.284
8,0.409
23,0.052
23,0.075
21,0.802
18,1.159
21,0.552
9,1.08
9,1.205
9,1.955
3,0.14
3,0.39
3,0.765
3,0.265
3,0.64
3,0.89
3,0.515
6,1.704
6,1.204
6,1.329
17,0.207
20,2.17
10,1.266
10,1.516
1,0.161
9,1.42
15,0.853
9,1.92
9,1.045
15,0.603
15,0.478
15,0.728
15,0.353
3,1.506
3,1.881
3,0.232
3,1.256
3,1.006
19,0.54
19,0.665
20,2.385
7,1.193
10,0.334
10,0.459
1,0.753
1,0.628
1,0.503
1,0.878
1,0.128
1,0.253
1,0.378
8,0.496
17,2.437
22,0.297
22,0.422
13,0.468
13,0.343
4,0.719
4,0.344
7,1.158
4,0.969
4,0.469
4,0.594
7,1.408
4,0.844
7,1.033
1,0.22
11,1.72
11,1.22
5,1.056
5,1.181
4,1.46
4,1.335
4,1.085
4,1.835
20,0.537
20,0.912
11,0.413
11,0.288
2,0.832
2,0.582
5,1.021
5,1.771
2,0.707
2,0.957
5,1.271
5,1.396
1,1.475
1,1.1
1,1.35
1,1.225
6,0.562
6,0.812
6,0.937
6,0.687
20,1.028
18,0.607
18,0.482
18,0.732
18,0.357
9,0.278
9,0.403
9,0.528
9,0.653
9,0.778
8,2.771
21,0.866
21,0.366
21,0.241
21,0.616
21,0.491
12,0.285
12,0.41
2,1.179
3,0.579
3,0.954
3,0.704
2,1.054
2,1.429
3,0.829
7,0.516
7,0.766
7,0.391
7,0.891
7,0.266
7,0.641
21,1.482
21,1.607
21,0.208
5,0.162
19,0.354
19,0.854
22,1.168
22,1.043
7,0.233
1,0.692
1,0.817
1,0.567
23,0.541
23,0.791
23,0.916
17,1.026
17,1.526
14,0.46
8,0.171
5,0.254
5,0.129
5,0.379
5,0.879
5,0.754
5,0.629
5,0.504
13,0.282
13,0.407
6,0.442
6,0.317
6,0.192
8,0.638
10,2.052
8,0.263
8,0.388
8,0.888
8,0.513
15,1.514
6,0.159
6,0.057
19,1.076
20,0.476
20,0.976
19,1.201
20,0.351
20,0.601
22,0.342
22,0.467
19,1.326
12,1.191
12,1.066
12,1.941
15,0.332
6,0.376
6,0.126
6,0.251
6,0.751
6,0.626
6,0.501
4,0.231
9,0.842
9,0.592
12,1.656
12,1.031
12,1.406
12,1.281
8,1.485
2,0.377
2,0.127
2,0.502
2,0.627
2,0.252
2,0.877
2,0.752
16,1.218
22,0.526
22,0.776
22,0.276
22,0.651
22,0.401
4,2.246
4,0.198
4,0.323
4,0.448
23,0.296
23,0.421
14,0.965
14,0.715
2,0.094
2,0.219
16,0.411
16,0.286
18,0.777
18,0.402
18,0.277
18,0.527
18,0.902
7,0.58
7,0.955
10,1.394
10,1.144
7,0.83
7,0.705
10,1.019
6,1.223
6,1.473
6,1.723
11,0.642
11,0.392
11,0.267
17,0.349
17,0.724
17,0.599
14,1.331
11,0.767
17,0.974
2,0.186
2,0.436
2,0.061
2,0.311
5,2.397
9,1.064
9,1.314
12,0.33
12,0.455
3,0.874
3,0.499
3,0.624
6,1.688
6,1.188
3,0.374
3,0.999
3,0.124
3,0.045
18,0.336
18,0.461
15,0.837
15,0.587
15,0.962
3,1.24
3,1.115
3,0.216
3,0.091
17,0.283
17,0.408
19,0.649
19,0.524
7,1.802
7,1.052
10,0.443
10,0.318
1,0.487
1,0.237
1,0.362
1,0.612
1,0.862
1,0.987
12,0.139
12,0.389
12,0.639
12,0.889
12,0.514
12,0.764
12,0.264
5,0.924
5,0.549
5,0.799
5,0.674
13,0.202
13,0.452
13,0.327
10,0.16
4,0.703
4,0.953
7,1.392
7,1.017
4,0.578
7,1.892
7,1.517
1,1.728
1,1.478
1,0.204
1,1.103
10,0.058
11,1.704
11,1.329
11,1.204
8,0.808
5,1.165
8,0.683
8,0.933
8,0.558
5,1.04
5,1.29
5,1.79
4,1.069
4,1.819
4,1.569
4,1.194
20,0.646
20,0.521
20,0.396
2,0.566
2,0.816
5,1.13
2,0.691
2,0.941
13,0.636
13,0.511
13,0.261
13,0.386
6,0.796
6,0.546
6,0.671
20,1.012
20,1.137
20,1.262
18,0.591
18,0.841
18,0.716
9,0.262
9,0.137
9,0.762
9,0.887
9,0.387
9,0.512
16,2.414
7,0.056
21,0.35
21,0.6
21,0.725
21,0.85
7,0.079
2,1.163
3,0.688
3,0.938
3,0.563
2,1.788
2,1.288
3,0.813
16,2.629
22,1.312
16,0.331
16,0.456
13,1.108
13,1.358
13,1.733
7,-0.0
7,0.125
7,0.25
7,0.625
23,0.006
7,0.375
7,0.75
7,0.5
7,0.875
9,0.196
9,0.321
9,0.446
11,0.687
11,0.562
11,0.937
7,0.046
5,0.146
14,0.776
19,0.588
19,0.838
4,0.677
4,0.927
4,0.802
4,3.122
7,0.092
7,0.217
4,0.552
13,1.573
13,1.073
13,1.323
23,0.4
23,0.65
23,0.275
23,0.775
23,0.9
17,1.26
14,0.194
14,0.444
14,0.319
8,0.03
8,0.155
5,0.363
5,0.238
5,0.738
5,0.863
5,0.613
5,0.488
9,2.35
8,0.076
23,1.391
17,0.328
17,0.453
17,0.203
8,0.997
8,0.747
8,0.372
8,0.247
8,0.497
8,0.622
8,0.122
12,0.934
12,0.684
12,0.559
12,0.809
15,0.224
8,0.043
6,0.143
8,0.089
8,0.214
12,1.675
12,1.925
12,1.05
15,0.441
15,0.316
6,0.235
6,0.61
6,0.36
6,0.86
6,0.485
6,0.985
9,0.818
6,0.735
9,0.693
17,3.582
4,2.14
10,0.547
4,0.09
10,0.922
4,0.215
10,0.672
1,0.466
1,0.341
9,0.576
9,0.701
12,1.015
12,1.39
8,1.469
16,1.202
22,0.76
22,0.26
22,0.635
22,0.385
16,1.952
13,0.931
13,0.556
13,0.681
4,0.432
4,0.307
4,0.182
14,1.725
14,1.35
14,1.1
11,0.159
14,0.824
14,0.699
14,0.574
11,0.057
4,0.149
7,0.689
7,0.564
10,1.378
7,0.814
7,0.939
6,1.082
6,1.207
6,1.832
6,1.707
11,0.376
11,0.876
11,0.751
11,0.501
14,1.315
11,0.126
11,0.626
2,2.093
2,0.42
2,0.295
18,1.127
18,1.877
18,1.002
18,0.228
9,1.173
9,1.673
23,0.839
23,0.589
23,0.714
12,0.11
18,0.195
18,0.445
18,0.32
12,0.156
15,0.571
15,0.696
15,0.946
17,2.19
19,0.508
19,0.758
12,0.077
19,0.633
7,1.161
7,1.911
7,1.036
10,0.177
10,0.302
10,0.427
1,0.346
1,0.971
1,0.471
1,0.596
1,0.721
1,0.846
21,0.329
11,1.473
12,0.123
12,0.873
12,0.373
12,0.748
12,0.498
12,0.248
12,0.623
3,0.417
3,0.292
5,0.658
5,0.783
5,0.533
16,0.56
19,0.225
12,0.044
4,1.338
4,1.838
13,2.484
10,0.144
7,1.251
7,1.501
7,1.001
7,1.126
1,1.712
1,1.087
1,1.212
13,0.107
5,1.524
5,1.774
5,1.399
5,1.649
5,1.024
19,0.442
4,1.928
4,1.053
14,0.548
20,0.13
20,0.755
13,0.074
20,0.255
20,0.505
14,0.673
20,0.38
20,0.88
13,0.37
13,0.245
13,0.495
13,0.62
13,0.745
13,0.87
6,0.655
6,0.53
6,0.28
6,0.905
6,0.78
6,0.405
17,0.932
17,0.682
20,0.222
2,1.416
2,1.166
2,1.791
18,0.7
18,0.825
18,0.575
22,0.805
22,0.555
22,0.68
22,0.93
15,0.795
9,0.088
15,0.545
15,0.67
9,0.213
16,0.042
16,2.738
17,1.638
22,1.296
17,1.513
16,0.315
13,1.717
13,1.092
7,0.359
7,0.609
7,0.484
7,0.984
7,0.734
21,1.2
16,0.111
9,0.305
9,0.18
9,0.43
11,0.546
11,0.796
11,0.671
14,0.211
2,0.34
2,0.465
16,0.157
16,2.203
22,1.386
16,2.078
4,0.536
4,0.786
4,0.661
13,1.182
23,0.509
23,0.134
23,0.259
23,0.884
23,0.759
23,0.384
23,0.634
14,0.178
14,0.303
5,0.847
5,0.347
5,0.472
5,0.597
5,0.972
9,2.459
23,1.125
23,1.5
23,0.101
23,0.226
17,0.437
17,0.312
14,0.145
8,0.606
8,0.731
8,0.856
8,0.356
8,0.981
8,0.481
17,0.108
12,0.668
12,0.918
15,1.107
15,1.857
3,0.462
3,0.337
19,1.169
20,0.819
20,0.694
1,0.233
17,0.075
12,1.284
22,0.106
15,0.425
15,0.175
15,0.3
6,0.469
6,0.344
6,0.594
6,0.969
6,0.844
6,0.719
16,1.596
16,1.471
10,0.281
10,0.656
10,0.906
10,0.531
10,0.406
10,0.781
1,0.2
1,0.325
1,0.45
21,0.808
22,0.073
15,0.142
5,2.06
16,1.061
22,0.994
22,0.619
22,0.369
22,0.869
16,1.436
13,0.79
13,0.54
4,2.339
13,0.665
4,0.416
4,0.291
20,2.067
9,1.176
9,1.426
9,1.301
11,0.143
11,0.86
11,0.485
11,0.735
11,0.235
14,1.174
11,0.985
11,0.36
23,0.573
2,2.167
23,0.029
21,0.221
18,0.179
18,0.304
18,0.429
3,1.333
3,1.208
3,1.583
7,1.145
7,1.02
7,1.27
10,0.286
10,0.411
1,0.58
1,0.83
1,0.955
1,0.705
21,0.438
7,0.013
12,0.607
12,0.857
12,0.482
12,0.732
11,1.332
23,0.019
11,1.707
11,1.207
21,0.109
16,0.544
16,0.794
16,0.919
4,1.072
4,1.197
4,1.697
4,1.447
7,0.463
7,0.338
1,1.696
1,1.071
5,1.008
5,1.133
5,0.234
19,0.426
19,0.301
19,0.176
4,1.537
10,0.345
4,1.287
10,0.595
10,0.47
10,0.97
4,1.412
10,0.72
10,0.845
4,1.037
14,0.657
20,0.864
20,0.614
20,0.739
14,0.532
14,0.907
20,0.239
20,0.364
14,0.782
5,0.201
5,0.451
5,0.326
13,0.854
13,0.479
13,0.354
13,0.729
13,0.604
6,0.764
6,0.514
6,0.264
6,0.889
6,0.139
6,0.639
6,0.389
17,0.541
17,0.666
20,1.105
17,0.916
17,0.791
20,0.206
8,2.008
8,0.335
8,0.46
2,1.15
2,1.025
2,1.4
2,1.65
2,1.275
6,0.231
20,0.298
20,0.423
22,0.539
21,0.818
21,0.568
21,0.693
15,0.279
15,0.779
15,0.529
6,0.198
6,0.448
6,0.323
16,0.174
16,0.299
16,0.424
7,0.843
7,0.593
1,0.554
1,0.679
18,0.247
21,1.059
9,0.414
9,0.289
2,0.199
2,0.324
2,0.449
16,0.141
4,0.395
4,0.645
4,0.77
4,0.52
4,0.27
23,0.243
23,0.118
23,0.743
23,0.868
23,0.493
23,0.618
14,0.412
14,0.287
2,0.166
5,0.831
5,0.706
5,0.581
5,0.956
16,0.358
16,0.608
16,0.983
19,1.297
23,1.859
23,0.21
11,0.339
17,0.421
17,0.296
11,0.464
2,0.258
8,0.965
2,0.883
2,0.633
2,0.758
2,0.508
2,0.383
8,0.715
8,0.84
12,0.527
12,0.277
12,0.902
12,0.402
12,0.777
12,0.652
3,0.446
3,0.196
3,0.321
7,2.306
8,1.331
8,1.456
8,1.081
1,0.092
1,0.217
12,1.018
12,1.768
15,0.284
15,0.409
3,0.163
6,0.703
6,0.578
6,0.953
16,1.83
17,0.48
17,0.73
17,0.98
17,0.355
16,1.33
16,1.705
10,0.765
10,0.39
10,0.265
10,0.14
10,0.515
10,0.64
1,0.059
1,0.434
1,0.184
1,0.309
21,0.667
12,0.461
12,0.336
1,0.105
22,0.353
13,0.399
13,0.274
10,1.506
10,0.232
13,0.774
10,1.006
13,0.524
13,0.649
14,1.193
9,1.035
14,1.943
4,2.163
6,1.05
6,1.675
6,1.425
20,2.766
20,0.343
20,0.468
11,0.344
11,0.969
14,1.908
11,0.594
11,0.469
14,1.658
11,0.719
14,1.033
14,1.283
2,2.561
3,1.227
3,1.352
3,1.102
3,1.602
11,1.46
11,1.335
11,1.585
11,1.085
11,1.21
18,0.288
18,0.413
9,0.459
9,0.334
3,1.192
3,1.317
3,1.067
7,1.379
7,0.23
1,1.59
1,0.939
1,0.814
1,0.564
1,0.689
21,0.297
21,0.422
2,0.028
12,0.591
12,0.841
16,0.778
16,0.278
16,0.903
16,0.653
4,1.931
4,1.306
7,0.322
7,0.197
7,0.447
1,1.305
1,1.555
1,1.055
1,1.18
2,0.928
2,0.678
5,1.742
2,0.553
5,0.218
5,0.093
2,0.803
5,1.992
5,1.367
5,1.117
19,0.285
7,0.164
4,1.646
10,0.579
10,0.954
10,0.704
4,1.396
4,1.021
20,1.749
20,1.124
14,0.391
14,0.641
14,0.516
14,0.266
2,1.169
8,0.227
5,0.06
5,0.31
5,0.435
13,0.838
13,0.713
13,0.588
5,0.106
17,0.9
17,0.525
17,0.275
20,1.339
20,1.214
17,0.4
17,0.775
17,0.65
8,0.319
8,0.194
8,0.444
2,1.384
2,1.134
6,0.044
3,0.8
3,0.675
3,0.55
6,0.09
6,0.215
17,1.641
17,1.516
17,1.766
20,0.282
20,0.407
22,0.273
22,0.398
22,0.898
22,0.773
8,0.161
22,0.523
15,0.513
15,0.263
15,0.388
15,0.638
15,0.138
15,0.763
6,0.307
6,0.182
6,0.432
13,1.31
4,0.162
7,0.827
7,0.577
7,0.702
7,0.952
1,0.788
1,0.913
1,0.538
1,0.663
21,1.668
21,1.168
5,3.42
22,0.332
22,0.457
4,0.254
4,0.379
4,0.129
4,0.754
4,0.879
4,0.629
2,0.104
23,0.352
23,0.477
23,0.602
23,0.852
11,0.231
5,0.815
5,0.565
5,0.69
5,0.94
16,0.717
16,0.592
19,1.156
19,1.656
18,0.333
15,1.235
4,0.221
4,0.096
23,1.093
23,1.718
23,1.593
11,0.198
11,0.323
11,0.448
8,1.725
7,2.075
8,1.475
2,0.492
8,0.949
2,0.617
2,0.242
2,0.367
8,0.824
2,0.992
2,0.742
8,0.574
8,0.699
3,0.18
3,0.305
3,0.43
23,0.286
23,0.411
7,2.415
18,0.517
18,0.767
18,0.892
18,0.392
12,1.252
12,1.127
12,1.002
3,0.147
23,0.009
16,1.439
17,0.714
16,1.314
17,0.964
16,1.064
17,0.839
19,0.33
10,0.124
10,0.749
10,0.374
10,0.499
10,0.624
10,0.249
1,0.418
1,0.293
9,1.429
12,0.195
12,0.32
12,0.445
14,0.561
14,0.686
14,0.936
14,0.811
10,0.045
3,0.739
3,0.239
3,0.364
3,0.489
6,1.303
3,0.989
6,1.178
6,1.053
6,1.803
3,0.864
6,1.928
22,0.587
7,0.551
7,0.801
10,1.365
10,1.24
10,0.216
10,0.091
7,0.676
7,0.926
9,1.394
9,1.144
18,1.489
19,0.139
19,0.264
19,0.389
19,0.889
18,1.239
19,0.639
13,0.225
20,0.202
20,0.327
11,0.953
11,0.828
14,1.142
14,1.017
11,0.578
2,2.92
18,1.454
18,1.329
13,0.442
13,0.192
13,0.317
4,0.943
15,0.808
15,0.683
4,0.568
4,0.693
7,1.007
7,1.132
7,1.382
7,1.257
4,0.818
3,1.461
3,1.211
3,1.961
3,1.086
11,1.194
11,1.569
11,1.069
8,0.923
8,0.548
8,0.673
9,0.193
9,0.443
9,0.318
3,1.551
3,1.301
3,1.176
3,1.051
1,1.824
1,1.699
1,1.449
9,0.16
12,0.7
12,0.575
12,0.95
12,0.825
9,0.058
16,0.262
16,0.387
16,0.137
16,0.762
4,1.04
4,1.165
7,0.431
7,0.181
7,0.306
1,1.164
1,1.039
1,1.414
9,0.127
9,0.377
9,0.627
9,0.502
9,0.252
9,0.752
14,0.158
7,0.102
2,0.662
2,0.537
5,1.226
5,1.351
5,1.476
2,0.912
7,0.148
4,1.13
10,0.563
4,1.38
10,0.938
4,1.88
23,0.331
23,0.456
14,0.375
14,0.5
14,0.125
14,-0.0
14,0.75
14,0.625
14,0.875
2,1.153
2,1.028
2,1.403
2,1.528
5,0.419
5,0.294
12,1.07
18,0.687
18,0.812
13,0.572
13,0.697
17,0.259
17,0.509
17,0.384
14,0.092
14,0.217
17,0.759
20,1.573
17,0.634
8,2.851
8,0.303
8,0.428
8,0.178
13,1.313
15,0.155
3,0.534
3,0.659
3,0.909
3,0.784
17,1.625
17,1.0
17,0.226
15,0.076
8,0.145
21,1.937
15,0.372
15,0.997
15,0.497
15,0.122
15,0.622
15,0.747
6,0.416
6,0.291
19,0.559
19,0.934
19,0.809
22,1.123
22,1.373
19,0.684
15,0.043
1,0.272
1,0.897
1,0.772
1,0.522
1,0.397
1,0.647
19,1.05
19,1.425
22,0.316
22,0.441
4,0.238
4,0.613
4,0.863
4,0.363
4,0.488
4,0.738
23,1.737
11,0.09
11,0.215
16,0.576
16,0.701
19,1.015
16,0.826
15,1.094
4,0.205
15,1.219
20,0.681
20,0.556
20,0.931
11,0.182
11,0.432
7,2.309
8,1.834
11,0.307
2,0.601
2,0.476
2,0.351
2,0.726
2,0.976
18,0.159
18,0.057
14,0.564
14,0.689
6,1.315
18,0.751
18,0.251
18,0.501
18,0.626
18,0.126
18,0.376
9,0.797
9,0.547
12,1.236
9,0.922
9,0.672
12,0.212
16,1.048
17,0.573
17,0.698
5,0.014
10,0.983
10,0.483
10,0.608
10,0.358
17,0.029
21,0.26
21,0.76
21,0.51
9,1.163
9,1.038
9,1.663
19,0.11
12,0.304
12,0.179
12,0.429
3,0.598
3,0.848
3,0.348
3,0.473
3,0.723
